Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score,log_price,Bedrooms,pps
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",90.0,5376.0,1674.0,"N/a is one of gandhinagar's most sought after destination for apartments and this 3 bhk flat in sargasan is your opportunity to be a part of this community. The flat is over 1674 sq.Ft. Built up area and comes with 3 bedroom(s), 3 bathrooms . This flat lies on the ground level of a 1 storey building. An added advantage of this 0-1 year old flat is that it is available for immediate possession a...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1674-sqft-spid-I86334888,3.0,3.0,1.0,0.0,1.0,,Sargasan,,New,1,True,False,False,apartment,0.0,0.0,4.51085950651685,3.0,5376.0
"1 BHK Flatin Kalyanpura, Kalol, Gandhinagar","Kalyanpura, Kalol, Gandhinagar",15.0,2049.0,731.94,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shivganga-residency-kalyanpura-gandhinagar-68-sqft-spid-E86303370,1.0,1.0,1.0,,,,Kalol,,Unknown,1,False,True,False,apartment,,,2.772588722239781,1.0,2049.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",90.0,5495.0,1638.0,1) residential apartment only with single tower 2) fully furnished with royal touch furniture and saag wood along with all room pop and lightings 3) roadside view location 4) well maintained and clean 5) 30% fsi only 6) all day sunlight and perfect air circulation 7) spacious balcony 8) more than enough distance with beside apartment maintaining privacy 9) car parking facility 10) 24 hours wate...,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pratishtha-avenue-sargasan-gandhinagar-1638-sqft-spid-U86274782,0.0,1.0,1.0,,,furnished,Sargasan,Other,New,1,False,True,False,apartment,1.0,0.0,4.51085950651685,3.0,5495.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",48.0,4129.0,1162.5012,"Satyamev surya is one of gandhinagar's most sought after destination for apartments and this 2 bhk flat in koba is your opportunity to be a part of this community. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 3 balconies. All in all, the flat is spread over a carpet area of 108 sq.Ft. This flat lies on the 5th level of a 8 storey building. Being a ready to move project, yo...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satyamev-surya-koba-gandhinagar-108-sqft-spid-W86268752,2.0,2.0,3.0,5.0,8.0,,Koba,,New,1,False,True,False,apartment,0.0,0.0,3.8918202981106265,2.0,4129.0
"1 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",22.0,3400.0,647.0,Residential apartment for sell.The property has 1 bedroom with 1 bathroom .It is a unfurnished property.Located in kalol.Available at an expected price of rs 2200000.Located on 2nd floor out of the 4 the property comes with a good construction quality which ages 5-10 years old property,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-tata-shubh-griha-kalol-gandhinagar-647-sqft-spid-K86245326,1.0,1.0,1.0,2.0,4.0,unfurnished,Kalol,,5-10 years,1,False,False,True,apartment,0.0,0.0,3.1354942159291497,1.0,3400.0
"1 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",38.0,7756.0,489.97,Ready to move property in new vavol near upcoming d mar. Ideal for living and investment. Very peacefull environment. Name of property arjun 226,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-jayde-arjun-226-vavol-gandhinagar-490-sqft-spid-T86243632,1.0,1.0,1.0,,,,Vavol,,Unknown,1,False,True,False,apartment,0.0,0.0,3.6635616461296463,1.0,7756.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",49.0,5041.0,972.0,Property is in the prime location. Please contatct for further information.,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satyamev-surya-koba-gandhinagar-972-sqft-spid-H86233120,2.0,2.0,1.0,,,,Koba,,Unknown,1,False,True,False,apartment,0.0,0.0,3.912023005428146,2.0,5041.0
"2 BHK Builder Floorin Gift City, Gandhinagar","Gift City, Gandhinagar",62.0,4851.0,1278.0,"2 bhk builder floor in gift city, gandhinagar available for sale. This builder floor comes with 2 bedrooms, 2 bathrooms and 1 balcony. This is an unfurnished builder floor. This builder floor spreads over built up area of 1278 sq.Ft. It is located on 5th floor of 13 storey building. It is 0-1 year old ready to move property. The ownership right of this property is freehold. Available for sale a...",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-gift-city-gandhinagar-1278-sqft-spid-U86213356,2.0,2.0,1.0,5.0,13.0,unfurnished,Gift City,,New,1,True,False,False,builder floor,0.0,0.0,4.143134726391533,2.0,4851.0
"1 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",39.5,4719.0,837.0,"This beautiful 1 bhk flat in vavol, gandhinagar is situated in shantivan, one of the popular residential society in gandhinagar. Constructed on a carpet area of 93 sq.Yards, the flat comprises 1 bedroom(s), 1 bathroom and 1 balcony. This flat is situated on the 2nd floor of this 3 floors tall residential building. This is a ready to move project and the property is 10+ years old.",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-vavol-gandhinagar-837-sqft-spid-Q86181072,1.0,1.0,1.0,2.0,3.0,,Vavol,,10-20 years,1,False,True,False,apartment,0.0,0.0,3.7013019741124933,1.0,4719.0
"3 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",60.0,7981.0,751.75,"The spenta is one of gandhinagar's most sought after destination for apartments and this 3 bhk flat in vavol is your opportunity to be a part of this community. The flat occupies a carpet area of 70 sq.M. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. This flat lies on the 5th level of a 7 storey building. As the project is already ready to move, so you can easily move into this 1-5 ye...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaay-the-spenta-vavol-gandhinagar-752-sqft-spid-O86171436,3.0,3.0,1.0,5.0,7.0,,Vavol,,1-5 years,1,False,True,False,apartment,0.0,0.0,4.110873864173311,3.0,7981.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",85.0,4607.0,1845.0,"This unfurnished 3 bhk flat on the 3rd floor of a low-Rise building at shreenath homes, kudasan, gandhinagar offers 1,845 sq.Ft. Of living space. Over 10 years old and ready for immediate possession, it includes 3 bedrooms and 3 bathrooms. Conveniently located near temples and healthcare facilities, with parking available.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shreenath-homes-kudasan-gandhinagar-1845-sqft-spid-X86166940,3.0,3.0,1.0,3.0,,unfurnished,Kudasan,,10-20 years,1,False,False,True,apartment,0.0,2.0,4.454347296253507,3.0,4607.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",65.0,9461.0,687.0,"Located in the popular residential address of sargasan, gandhinagar, shikshapatri sky park is one of the most preferred destination for apartments in gandhinagar. This 2 bhk flat is your ticket to be a part of this community. The flat is over 687 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 3 balconies. The flat has a total of 12 floors and this property is situated o...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shikshapatri-sky-park-sargasan-gandhinagar-687-sq-ft-spid-U86153122,2.0,2.0,3.0,,12.0,,Sargasan,,New,1,False,False,True,apartment,0.0,0.0,4.189654742026425,2.0,9461.0
"3 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",62.0,3645.0,1701.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-siddharth-haven-vavol-gandhinagar-1701-sqft-spid-K86144974,3.0,3.0,2.0,,,,Vavol,,Unknown,0,False,True,False,apartment,,,4.143134726391533,3.0,3645.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",116.0,4145.0,2798.614,500 metar from gift city Next to pdeu 100 metar from metro station 80 miter road 70 persant open speas in project at centre 200 metar from gift city revar front,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vinayak-courtyard-raysan-gandhinagar-260-sqft-spid-F86144608,3.0,3.0,1.0,,,,Raysan,Other,New,1,False,False,True,apartment,2.0,8.0,4.762173934797756,3.0,4145.0
"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar","Urjanagar 1, Randesan, Gandhinagar",50.0,5000.0,1000.0,"We are the proud owners of this 2 bhk apartment available in sheetal vedika happy valley, urjanagar 1, gandhinagar. This it is a and the unit is located on 2nd floor and has a super built-Up area of 1000 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheetal-vedika-happy-valley-urjanagar-1-gandhinagar-1000-sqft-spid-K86119750,2.0,2.0,1.0,2.0,,,Randesan,,New,1,False,False,True,apartment,0.0,0.0,3.9318256327243257,2.0,5000.0
"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar","Urjanagar 1, Randesan, Gandhinagar",46.0,4600.0,1000.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheetal-vedika-happy-valley-urjanagar-1-gandhinagar-1000-sqft-spid-G86117312,2.0,2.0,1.0,,,,Randesan,,Unknown,1,False,True,False,apartment,,,3.8501476017100584,2.0,4600.0
"1 BHK Flatin Vavol, Gandhinagar",Shal4 Apartment,30.0,4444.0,675.0,"Well-Maintained 1bhk flat available for sale. Spacious living room, airy bedroom, and a modular kitchen. Building me 24x7 water supply, lift, aur security ki suvidha hai. Prime location market, school aur hospital ke pass. Peaceful society, perfect for small family ya working professional. Registry and loan facility available.",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shalin-4-apartment-vavol-gandhinagar-675-sqft-spid-H86112640,1.0,1.0,1.0,,,unfurnished,Vavol,,New,1,False,True,False,apartment,3.0,3.0,3.4339872044851463,1.0,4444.0
"2 BHK Flatin Sector 29, Gandhinagar","Sector 29, Gandhinagar",50.0,3441.0,1453.1264999999999,"Situated on the top floor of a low-Rise building in sector 29, gandhinagar, this 2 bhk furnished flat spans 135 sq.Ft. With 2 bedrooms and 2 bathrooms. The north-Facing corner apartment offers 24/7 water, visitor parking, and a modular kitchen. Close to metro, market, and key hospitals, its available for immediate sale in the peaceful sweat homes community.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-29-gandhinagar-135-sqft-spid-U86013128,2.0,2.0,1.0,,,furnished,Sector 29,North,New,1,False,True,False,apartment,5.0,5.0,3.9318256327243257,2.0,3441.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",40.0,4000.0,1000.0,"I have a apartment available for sale in vavol, gandhinagar. Available at price of rs 40 lacs. It has super area of 1000 sq ft. It has 2 bhk, 1 bathroom, 2 balcony.It is a freehold property",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shri-suraj-residency-vavol-gandhinagar-1000-sqft-spid-I86010444,2.0,1.0,2.0,,,unfurnished,Vavol,,New,1,False,False,True,apartment,0.0,0.0,3.713572066704308,2.0,4000.0
"2 BHK Builder Floorin Gift City, Gandhinagar","Gift City, Gandhinagar",51.0,5667.0,900.0,"2 bhk builder floor in gift city enjoys a prime property in gandhinagar. This apartment is just the type of property you are looking for. This spacious builder floor provides you 2 bedrooms, 2 bathrooms . The furnishing status of the builder floor is semi-Furnished. This builder floor provides you built up area of 900 sq.Ft. This beautiful property resides at 2nd floor of 4 floors building. Thi...",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-gift-city-gandhinagar-900-sqft-spid-A86008094,2.0,2.0,1.0,2.0,4.0,semi-furnished,Gift City,,New,1,True,False,False,builder floor,0.0,0.0,3.9512437185814275,2.0,5667.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",70.0,3370.0,2077.4327,"Psy pramukh oasis is one of gandhinagar's most sought after destination for apartments and this 3 bhk flat in sargasan is your opportunity to be a part of this community. The flat occupies a built up area of 193 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 3 balconies. The residential building has 5 floors in total and the flat for sale is located on the 4th floor. Being a ready to move ...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-193-sqft-spid-L85996010,3.0,3.0,3.0,4.0,5.0,,Sargasan,,New,1,True,False,False,apartment,0.0,0.0,4.2626798770413155,3.0,3370.0
"3 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",60.0,3529.0,1700.0,Cornar falt and all blcony side ongc lend so not construction air and sun roof all time,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivam-plaza-kalol-gandhinagar-1700-sqft-spid-T85988236,3.0,3.0,2.0,,,,Kalol,,Unknown,1,False,True,False,apartment,0.0,0.0,4.110873864173311,3.0,3529.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",156.0,14247.0,1095.0,"This lovely 2 bhk apartment/flat in gift city is available for sale in one of gandhinagar's most popular projects, sobha dream heights. This is a north-East-Facing property. Constructed on a super built up area of 1095 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 26th level of a 33 storey building. Being a ready to move project, you can expect imme...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-dream-heights-gift-city-gandhinagar-1095-sqft-spid-K85960938,2.0,2.0,2.0,26.0,33.0,unfurnished,Gift City,North-East,New,1,False,False,True,apartment,0.0,0.0,5.056245805348308,2.0,14247.0
"2 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",53.55,3889.0,1377.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-1377-sqft-spid-L85943540,2.0,2.0,1.0,,,,Raysan,,Unknown,1,False,False,True,apartment,,,3.9991177122790798,2.0,3889.0
"3 BHK Flatin Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",100.0,4645.156495322328,2152.7799999999997,"We are the proud owners of this 3 bhk apartment available in sthapan 1, uvarsad, gandhinagar. This it is a and the unit is located on 2nd floor and has a super built-Up area of 200 sq.Ft. . It has 3 bathroom(s) and 3 balcony(s). The ownership is freehold type.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sthapan-1-uvarsad-gandhinagar-200-sqft-spid-W85927506,3.0,3.0,3.0,2.0,,,Uvarsad,,New,1,False,False,True,apartment,0.0,0.0,4.61512051684126,3.0,4645.0
"4 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",144.0,4000.0,3600.0,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-3600-sqft-spid-V85923002,4.0,4.0,2.0,,,,Sargasan,,Unknown,0,False,False,True,apartment,,,4.976733742420574,4.0,4000.0
"3 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",85.0,5640.547172891398,1506.946,"This 3 bhk flat is located in manidhar shreedhar century, which houses some of the most spacious flats in koba, gandhinagar. Constructed on a carpet area of 140 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 2 balconies. The residential building has 6 floors in total and the flat for sale is located on the 1st floor. As the property is currently under construction , you can expect to ...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-manidhar-shreedhar-century-koba-gandhinagar-140-sqft-spid-Y85922330,3.0,2.0,2.0,1.0,6.0,,Koba,,New,0,False,True,False,apartment,0.0,0.0,4.454347296253507,3.0,5641.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",68.0,5211.0,1305.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-saundarya-444-sargasan-gandhinagar-1305-sqft-spid-M85907774,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,True,False,apartment,,,4.23410650459726,2.0,5211.0
"3 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",155.0,5156.0,3006.0,Property is in the prime location. Please contatct for further information.,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-abhishek-shreedhar-shrine-koba-gandhinagar-3006-sqft-spid-K85892034,3.0,3.0,1.0,,,,Koba,,Unknown,1,False,True,False,apartment,0.0,0.0,5.049856007249537,3.0,5156.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",85.0,4223.0,2012.85,"Set on the 4th floor of a mid-Rise building, this 3 bhk flat in psy pramukh pacific, sargasan spans 2012.85 sq.Ft. Semi-Furnished and 5-10 years old, it features east-Facing views overlooking a park. With gated security, modular kitchen, and 24/7 water, its close to temples and hospitals, ready for immediate possession.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-pacific-sargasan-gandhinagar-2013-sqft-spid-B85874272,3.0,3.0,1.0,4.0,,semi-furnished,Sargasan,East,5-10 years,1,False,False,True,apartment,4.0,2.0,4.454347296253507,3.0,4223.0
"3 BHK Flatin Sector 26, Gandhinagar","Sector 26, Gandhinagar",96.0,5470.0,1755.0,Entry point of gandhinagar In green zone and away from pollution Nearby dmart and malls Soon government will go for the metro line,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raj-panchamrut-sector-26-gandhinagar-1755-sqft-spid-X85864814,3.0,2.0,2.0,,,,Sector 26,,Unknown,1,False,True,False,apartment,2.0,2.0,4.574710978503383,3.0,5470.0
"2 BHK Builder Floorin Vavol, Gandhinagar","Vavol, Gandhinagar",135.0,13500.0,1000.0,"Looking for buyer to purchase our builder floor available for sale in sector 27, gandhinagar. Available at price of rs 1.35 crores. It has super area of 1000 sq ft. It has 2 bhk, 1 bathroom, 0 balcony.It is a freehold property",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-kirtidham-society-vavol-gandhinagar-1000-sqft-spid-C85858796,2.0,1.0,0.0,,,unfurnished,Vavol,,New,1,False,False,True,builder floor,0.0,0.0,4.912654885736052,2.0,13500.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",49.0,5041.0,972.0,"Satyamev surya is one of gandhinagar's most sought after destination for apartments and this 2 bhk flat in koba is your opportunity to be a part of this community. This property faces the south-East direction. Constructed on a carpet area of 108 sq.Yards, the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. The property is located on the 5th floor of a 8 floors tall building. An added ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satyamev-surya-koba-gandhinagar-972-sqft-spid-G85858606,2.0,2.0,3.0,5.0,8.0,unfurnished,Koba,South-East,New,1,False,True,False,apartment,0.0,0.0,3.912023005428146,2.0,5041.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",72.0,5538.0,1300.0,"Well furnished, ac sofa double bed washing machine geyser available",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bansal-shiva-blessing-1-sargasan-gandhinagar-1300-sqft-spid-O85839530,3.0,3.0,1.0,,,furnished,Sargasan,,Unknown,1,False,True,False,apartment,0.0,0.0,4.290459441148391,3.0,5538.0
