Page,Name,BHK,Location,Price,Price_per_sqft,Area_sqft,Area_sqm,Area_type,Status,Description,Builder,Posted_Time,Property_URL,Image_URL
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,OrigHeights,₹67 Lac,"₹42,948 /sqft",156 sqft,(14 sqm),Carpet Area,Ready To Move,"This 2 bhk flat in origin heights, sargasan offers 156 sq.Ft. Of comfortable living on the 12th floor of a 13-Floor high-Rise. Available immediately, the 1-5 year old apartment features 2 bedrooms, 2 bathrooms, is semi-Furnished, and includes access to a clubhouse, gym, and lift. Nearby amenities include super mall, reputed schools, and shraddha womens hospital.",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-origin-heights-sargasan-gandhinagar-156-sqft-spid-X89912732,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"2 BHK Flatin Kalol, Gandhinagar",2 BHK Flat,"Kalol, Gandhinagar",₹26.5 Lac,"₹2,677 /sqft",990 sqft,(92 sqm),Super Built-up Area,Ready To Move,"It is nearby highway property only 100metres
Nearby ambica bus stand,vegetable market and hotels
Everything comes around 100-200 metres",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kalol-gandhinagar-990-sqft-spid-Q89887770,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹55 Lac,"₹4,020 /sqft","1,368 sqft",(127 sqm),Built-up Area,Ready To Move,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a built up area of 152 sq.Yards. The flat has a total of 7 floors and this property is situated on 5th floor. This is a ready to move project and the property is 5-10 years old. The well built vitrified flooring enhances the aesthetic appeal of this flat. All the modern amenities su...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maruti-amrakunj-sargasan-gandhinagar-1368-sqft-spid-I89879734,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"3 BHK Flatin Randesan, Gandhinagar",3 BHK Flat,"Randesan, Gandhinagar",₹84.24 Lac,"₹3,900 /sqft","2,160 sqft",(201 sqm),Super Built-up Area,Ready To Move,"3bhk flat at prime location. 
240 sqyd.
Lowrise apartment.
Nr to rakshashkti and gift city.",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-royal-riviera-randesan-gandhinagar-2160-sqft-spid-T89878962,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹46 Lac,"₹3,932 /sqft","1,170 sqft",(109 sqm),Super Built-up Area,Ready To Move,"Constructed on a super built up area of 130 sq.Yards, the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 5th level of a 7 storey building. This is a ready to move project and the property is 5-10 years old. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Sanskar santoor grace is designed very well to provide modern...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sanskar-santoor-grace-sargasan-gandhinagar-1170-sqft-spid-Q89878752,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"4 Bedroom Housein Raysan, Gandhinagar",4 BHK,"Raysan, Gandhinagar",₹2.2 Cr,"₹13,580 /sqft","1,620 sqft",(151 sqm),,Ready To Move,"Prime bungalow at prime location raysan.
4bhk bungalow.
Ready to move.
Good locality, gated, peaceful recidantial.
Metro station just 400 mtr
Airport just 15 min",,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-1620-sqft-spid-Z89878154,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹71 Lac,"₹5,556 /sqft","1,278 sqft",(119 sqm),Built-up Area,Ready To Move,"The flat occupies a built up area of 142 sq.Yards that consists of 2 bedrooms, 2 bathrooms and 1 balcony. The property is located on the 5th floor of a 13 floors tall building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. The flat will o...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sahajanand-elite-sargasan-gandhinagar-1278-sqft-spid-O89874136,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"Residential land / Plotin Palodia, Gandhinagar",,"Palodia, Gandhinagar",₹2.49 Cr,"₹5,000 /sqft","4,977 sqft",(462 sqm),,Ready To Move,"Check out this plot in palodia, gandhinagar, an ideal destination to build your dream residence. This 553 sq.Yards super built up area plot is your opportunity to build a exceptional residence. Ownership of this property provides you entitlement to construct upto 2 floors. The boundary wall is already build around the plot. To build the residence, possession is expected immediately. The propert...",,,https://www.99acres.com/residential-land-plot-for-sale-in-suramya-three-palodia-ahmedabad-west-553-sqyd-r6-spid-N72061694,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"1 BHK Flatin Sargasan, Gandhinagar",1 BHK Flat,"Sargasan, Gandhinagar",₹40 Lac,"₹5,714 /sqft",700 sqft,(65 sqm),Carpet Area,Ready To Move,"Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 700 sq.Ft. This flat is situated on the top floor of this 7 floors tall residential building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The society is well equipped with many modern amenities, including fitness centre / gy...",,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kalp-capitol-flora-sargasan-gandhinagar-700-sqft-spid-F89870488,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹45 Lac,"₹6,455 /sqft",697 sqft,(65 sqm),Built-up Area,Ready To Move,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 3 balconies. All in all, the flat is spread over a built up area of 65 sq.M. This flat lies on the 3rd level of a 4 storey building. This is a ready to move project and the property is 10+ years old.",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-b-and-m-divya-sanskar-city-sargasan-gandhinagar-697-sqft-spid-J89867614,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹45 Lac,"₹4,000 /sqft","1,125 sqft",(105 sqm),Carpet Area,Ready To Move,"The flat occupies a carpet area of 125 sq.Yards that consists of 2 bedrooms, 2 bathrooms and 1 balcony. The flat has a total of 6 floors and this property is situated on 5th floor. As the project is already ready to move, so you can easily move into this 5-10 years old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. The society complex...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pramukh-nagar-phase-2-sargasan-gandhinagar-1125-sqft-spid-L89867244,https://static.99acres.com/universalapp/img/downArrowNew.png
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹55 Lac,"₹4,774 /sqft","1,152 sqft",(107 sqm),Super Built-up Area,Ready To Move,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1152 sq.Ft. This flat is situated on the 13th floor of this 14 floors tall residential building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The floor of this flat is...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-queens-land-sargasan-gandhinagar-1152-sqft-spid-V89854056,https://static.99acres.com/universalapp/img/StarNew.png
48,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹60 Lac,"₹8,642 /sqft",694 sqft,(64 sqm),Carpet Area,Ready To Move,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 3 balconies. All in all, the flat is spread over a carpet area of 64 sq.M. The property is located on the 11th floor of a 13 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The beautifully designed vitrified flooring enhances the beauty of the flat. The fla...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shikshapatri-shreeji-swastik-sargasan-gandhinagar-694-sqft-spid-K89852560,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"4 BHK Flatin Ambapur, Gandhinagar",4 BHK Flat,"Ambapur, Gandhinagar",₹2.25 Cr,"₹10,885 /sqft","2,067 sqft",(192 sqm),Carpet Area,Ready To Move,"This newly constructed 4 bhk apartment in shreenath aam baag, ambapur, gandhinagar offers 2067 sq.Ft. Of modern living space. Located on the 2nd floor of a 13-Story high-Rise, it features 4 bedrooms and 4 bathrooms. Ready for immediate possession, the flat is ideal for families seeking proximity to guru mandir, the government hospital, and gujarat technological university.",,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shreenath-aam-baag-ambapur-ahmedabad-north-2067-sqft-spid-O89834790,https://static.99acres.com/universalapp/img/checkLineGray.svg
48,"2 BHK Flatin Koba, Gandhinagar",2 BHK Flat,"Koba, Gandhinagar",₹54 Lac,"₹8,571 /sqft",630 sqft,(59 sqm),Carpet Area,Ready To Move,"We are the proud owners of this 2 bhk apartment available in sangath bliss, koba, gandhinagar. This it is a and the unit is located on 2nd floor and has a carpet area of 630 sq.Ft. . It has 2 bathroom(s) and 2 balcony(s). The ownership is freehold type.",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sangath-bliss-koba-gandhinagar-630-sqft-spid-U89832114,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"3 BHK Flatin Sargasan, Gandhinagar",3 BHK Flat,"Sargasan, Gandhinagar",₹65 Lac,₹178 /sqft,"36,586 sqft","(3,399 sqm)",Super Built-up Area,Ready To Move,"We are the proud owners of this 3 bhk apartment available in sahjanand status, sargasan, gandhinagar. This it is a and the unit is located on 5th floor and has a super built-Up area of 3399 sq.M. . It has 3 bathroom(s) and 3 balcony(s). The ownership is freehold type.",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sahjanand-status-sargasan-gandhinagar-36587-sqft-spid-B89827736,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"2 Bedroom Housein Gift City, Gandhinagar",2 BHK,"Gift City, Gandhinagar",₹60 Lac,₹25 /sqft,"2,39,999 sqft","(22,297 sqm)",Carpet Area,Ready To Move,"Looking to buy an independent house in gandhinagar? Do check out this 2 bhk house in gift city, which is an ideal choice for a family. The floor plan additionally contains 2 bedrooms, 2 bathrooms and 1 balcony. All in all, the independent house is spread over a carpet area of 100 grounds. Another added advantage of this 1-5 years old house is that it is available for immediate possession. The t...",,,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-gift-city-gandhinagar-240000-sqft-r1-spid-E81942314,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"1 BHK Flatin Gift City, Gandhinagar",1 BHK Flat,"Gift City, Gandhinagar",₹95 Lac,"₹21,788 /sqft",436 sqft,(41 sqm),Carpet Area,Ready To Move,,,"Located in shri hari gift city, nava naroda, ahmedabad east, this 1 bhk flat offers 436 sq.Ft. Of living space on the 20th floor of a 35-Floor high-Rise building. Built 1-5 years ago, the apartment is immediately available and unfurnished. Close to schools and multiple hospitals, it combines convenience with a comfortable lifestyle.",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-gift-city-gandhinagar-436-sqft-spid-E89814538,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"2 Bedroom Housein Indroda, Gandhinagar",2 BHK,"Indroda, Gandhinagar",₹50 Lac,"₹2,778 /sqft","1,800 sqft",(167 sqm),,Ready To Move,"Available immediately, this 5-10 year old 2 bhk independent house in indroda, gandhinagar offers 1800 sq.Ft. Of well-Designed space. Featuring 2 bedrooms and 2 bathrooms, its situated on a convenient floor with partial furnishing. Close to gayatri mandir and key hospitals, it combines comfort with accessibility.",,,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-indroda-gandhinagar-1800-sqft-spid-P89813174,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"2 BHK Flatin Karai, Gandhinagar",2 BHK Flat,"Karai, Gandhinagar",₹43 Lac,"₹3,388 /sqft","1,269 sqft",(118 sqm),Carpet Area,Ready To Move,Property is very nice and its nr to new up coming river front,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rhythm-shivansh-skytrack-karai-gandhinagar-1269-sqft-spid-P89808236,https://static.99acres.com/universalapp/img/checkLineGray.svg
49,"2 BHK Flatin Gift City, Gandhinagar",2 BHK Flat,"Gift City, Gandhinagar",₹1.36 Cr,"₹9,000 /sqft","1,511 sqft",(140 sqm),Super Built-up Area,Under Construction,,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shilp-north-sky-gift-city-gandhinagar-1511-sqft-r1-spid-V83919634,https://static.99acres.com/universalapp/img/checkLineGray.svg
49,"4 Bedroom Housein Koba, Gandhinagar",4 BHK,"Koba, Gandhinagar",₹2.55 Cr,"₹9,320 /sqft","2,736 sqft",(254 sqm),,Ready To Move,"A beautiful house placed in a very posh area is available for sale, its just a few steps away from general stores, park , market, collages, hospitals, shopping malls, banks, atms, bus stop, it is centrally located. It is very spacious and beautifully designed. All the facilities are available nearby.",,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-koba-gandhinagar-2745-sqft-r3-spid-H83222822,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"3 BHK Flatin Raysan, Gandhinagar",3 BHK Flat,"Raysan, Gandhinagar",₹100 Lac,"₹4,366 /sqft","2,290 sqft",(213 sqm),Carpet Area,Ready To Move,It is near highway or petrol pump near 300 meter near school of achiever vegitable market is also near by the house and most important citizens of my society is good,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-2290-sqft-spid-S89802862,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"3 BHK Flatin Raysan, Gandhinagar",3 BHK Flat,"Raysan, Gandhinagar",₹99 Lac,"₹4,323 /sqft","2,290 sqft",(213 sqm),Carpet Area,Ready To Move,"Available immediately, this 3 bhk flat on the 8th floor of a mid-Rise building in texas 2, raysan, gandhinagar offers 229 sq.Ft. Of well-Planned space. The 1-5 year old apartment features 3 bedrooms and 3 bathrooms, is unfurnished, and is close to key healthcare centers and infocity office complex, enhancing its convenience.",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-2290-sqft-spid-K89802824,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"Residential land / Plotin Aluva, Gandhinagar",,"Aluva, Gandhinagar",₹15 Lac,₹877 /sqft,"1,710 sqft",(159 sqm),,Ready To Move,Residential land available for sell.Located in aluva.Available at an price of rs 1500000.,,,https://www.99acres.com/residential-land-plot-for-sale-in-aluva-gandhinagar-190-sqyd-r1-spid-A75985655,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"Residential land / Plotin Gift City, Gandhinagar",,"Gift City, Gandhinagar",₹1.85 Cr,"₹7,967 /sqft","2,322 sqft",(216 sqm),,Under Construction,Plot for sale in gift city is available in gandhinagar. This locality resonates with your modern lifestyle. It's a 2322 sq.Ft. Super built up area property. No delay in acquiring possession. It's a ready to move property. The property is owned under freehold contract. The plot is available at a price of  1.85 crore.,,,https://www.99acres.com/residential-land-plot-for-sale-in-gift-city-gandhinagar-258-sqyd-spid-F89794234,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹76 Lac,"₹8,444 /sqft",900 sqft,(84 sqm),Built-up Area,Ready To Move,"Constructed on a built up area of 900 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the ground level of a 1 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property.",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-900-sqft-spid-F89793682,https://static.99acres.com/universalapp/img/downArrowNew.png
49,"3 BHK Flatin Raysan, Gandhinagar",3 BHK Flat,"Raysan, Gandhinagar",₹1.56 Cr,"₹4,924 /sqft","3,168 sqft",(294 sqm),Built-up Area,Ready To Move,"Constructed on a built up area of 3168 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 3 balconies. This flat is situated on the ground floor of this 1 floor tall residential building. As the project is already ready to move, so you can easily move into this 0-1 year old property.",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-3168-sqft-spid-N89793680,https://static.99acres.com/universalapp/img/downArrowNew.png
